1254	przeszed³	27940	0.008488902162580032%	49.12330072968008%
1255	urodzi³	27934	0.008487079205780623%	49.13178780888586%
1256	przede	27923	0.00848373711831504%	49.14027154600418%
1257	miast	27882	0.008471280246852413%	49.14874282625103%
1258	no¿nej	27876	0.008469457290053006%	49.157212283541085%
1259	cellspacing	27847	0.008460646332189197%	49.165672929873274%
1260	sakralny	27836	0.008457304244723613%	49.174130234117996%
1261	muzyczny	27778	0.008439682328995996%	49.182569916446994%
1262	show	27774	0.008438467024463056%	49.191008383471456%
1263	cz³owieka	27762	0.008434821110864238%	49.19944320458232%
1264	systemu	27748	0.008430567544998952%	49.20787377212732%
1265	piosenki	27688	0.008412337977004865%	49.21628611010433%
1266	sportowy	27658	0.008403223193007821%	49.224689333297334%
1267	sa	27634	0.008395931365810187%	49.233085264663146%
1268	pe³neimiêinazwisko	27634	0.008395931365810187%	49.24148119602895%
1269	czterech	27597	0.008384689798880499%	49.24986588582783%
1270	igrzyska	27576	0.008378309450082567%	49.25824419527792%
1271	wielkiego	27539	0.008367067883152881%	49.26661126316107%
1272	nastêpna	27511	0.008358560751422307%	49.27496982391249%
1273	klas	27434	0.008335166139163228%	49.283304990051654%
1274	firmy	27363	0.008313594483703557%	49.29161858453536%
1275	narodowy	27315	0.008299010829308288%	49.29991759536467%
1276	czasem	27282	0.00828898456691154%	49.30820657993158%
1277	latawreprezentacji	27263	0.00828321187038008%	49.316489791801956%
1278	ksi¹¿ki	27259	0.00828199656584714%	49.324771788367805%
1279	wystêpywreprezentacji	27251	0.008279565956781261%	49.33305135432459%
1280	kolejne	27187	0.008260121084254234%	49.34131147540884%
1281	nigdy	27186	0.008259817258121%	49.34957129266696%
1282	matka	27164	0.008253133083189835%	49.35782442575015%
1283	s³owo	27155	0.008250398647990721%	49.36607482439814%
1284	budynku	27133	0.008243714473059556%	49.3743185388712%
1285	pó³noc	27095	0.008232169079996634%	49.3825507079512%
1286	mia³o	27092	0.008231257601596929%	49.3907819655528%
1287	wejœcie	27084	0.008228826992531052%	49.399010792545326%
1288	francuski	27081	0.008227915514131347%	49.40723870805946%
1289	sukcesy	27066	0.008223358122132825%	49.41546206618159%
1290	tor	27057	0.008220623686933711%	49.42368268986852%
1291	stylem	27040	0.00821545864266872%	49.431898148511195%
1292	ochrony	27040	0.00821545864266872%	49.44011360715386%
1293	radio	27008	0.008205736206405207%	49.44831934336027%
1294	synonimy	26978	0.008196621422408163%	49.456515964782675%
1295	klasa	26962	0.008191760204276408%	49.46470772498695%
1296	miejsc	26946	0.00818689898614465%	49.4728946239731%
1297	xvii	26944	0.00818629133387818%	49.481080915306975%
1298	up	26906	0.008174745940815258%	49.48925566124779%
1299	pomoc¹	26900	0.00817292298401585%	49.497428584231805%
1300	zoolog	26893	0.008170796201083207%	49.50559938043289%
1301	wkrótce	26830	0.008151655154689415%	49.513751035587575%
1302	oryginalny	26809	0.008145274805891485%	49.521896310393466%
1303	tsn	26792	0.008140109761626492%	49.53003642015509%
1304	pochodzenia	26792	0.008140109761626492%	49.53817652991672%
1305	wystêpowanie	26716	0.00811701897550065%	49.54629354889222%
1306	zwi¹zane	26712	0.00811580367096771%	49.55440935256319%
1307	oznacza	26706	0.0081139807141683%	49.56252333327736%
1308	œredniej	26704	0.008113373061901831%	49.57063670633926%
1309	ordnancesurvey	26696	0.008110942452835952%	49.578747648792096%
1310	czasów	26684	0.008107296539237136%	49.58685494533133%
1311	klasyfikacja	26634	0.008092105232575395%	49.59494705056391%
1312	zawsze	26618	0.00808724401444364%	49.60303429457835%
1313	niektóre	26613	0.008085724883777465%	49.61112001946213%
1314	zabytków	26601	0.008082078970178647%	49.61920209843231%
1315	ludzie	26591	0.0080790407088463%	49.627281139141154%
1316	fina³	26560	0.008069622098716022%	49.63535076123987%
1317	ksiêcia	26560	0.008069622098716022%	49.64342038333859%
1318	rzeka	26548	0.008065976185117204%	49.6514863595237%
1319	xv	26504	0.008052607835254874%	49.65953896735896%
1320	pomnik	26459	0.008038935659259307%	49.66757790301822%
1321	dyskusji	26456	0.008038024180859603%	49.675615927199075%
1322	stylu	26442	0.008033770614994317%	49.68364969781407%
1323	nazw¹	26440	0.008033162962727847%	49.6916828607768%
1324	jeziora	26437	0.008032251484328142%	49.69971511226113%
1325	dywizji	26429	0.008029820875262264%	49.70774493313639%
1326	york	26427	0.008029213222995794%	49.71577414635939%
1327	przyk³ad	26426	0.00802890939686256%	49.72380305575625%
1328	zostaje	26424	0.00802830174459609%	49.731831357500845%
1329	rozgrywki	26423	0.008027997918462855%	49.739859355419306%
1330	league	26414	0.008025263483263743%	49.747884618902575%
1331	os	26348	0.008005210958470246%	49.75588982986104%
1332	josé	26337	0.008001868871004663%	49.763891698732046%
1333	coœ	26304	0.007991842608607915%	49.77188354134066%
1334	dywizja	26289	0.007987285216609394%	49.779870826557264%
1335	zarz¹dzaj¹cy	26268	0.007980904867811462%	49.78785173142508%
1336	pisarz	26237	0.007971486257681184%	49.79582321768276%
1337	rozwi¹zania	26235	0.007970878605414714%	49.80379409628817%
1338	nowych	26231	0.007969663300881776%	49.811763759589056%
1339	berlin	26165	0.00794961077608828%	49.81971337036514%
1340	pas	26160	0.007948091645422106%	49.82766146201056%
1341	szczególnie	26152	0.007945661036356227%	49.83560712304692%
1342	bin	26058	0.007917101379832156%	49.84352422442675%
1343	du	25968	0.007889757027841025%	49.85141398145459%
1344	badañ	25958	0.007886718766508679%	49.8593007002211%
1345	przeciw	25952	0.00788489580970927%	49.86718559603081%
1346	muzyki	25938	0.007880642243843982%	49.875066238274655%
1347	ska	25931	0.007878515460911338%	49.882944753735565%
1348	reprezentacjal	25916	0.007873958068912817%	49.89081871180448%
1349	sur	25885	0.007864539458782538%	49.898683251263265%
1350	wygra³a	25862	0.007857551457718139%	49.90654080272098%
1351	republiki	25827	0.00784691754305492%	49.91438772026403%
1352	p³ytowa	25826	0.007846613716921686%	49.92223433398095%
1353	source	25825	0.007846309890788451%	49.93008064387175%
1354	europie	25824	0.007846006064655216%	49.9379266499364%
1355	ca³y	25821	0.007845094586255512%	49.94577174452265%
1356	poznaniu	25805	0.007840233368123756%	49.95361197789078%
1357	europa	25792	0.007836283628391703%	49.96144826151917%
1358	¿ona	25757	0.007825649713728485%	49.9692739112329%
1359	silnik	25756	0.00782534588759525%	49.97709925712049%
1360	stany	25722	0.007815015799065267%	49.98491427291956%
1361	towarzystwa	25706	0.007810154580933511%	49.99272442750049%
1362	przydomek	25690	0.007805293362801754%	50.0005297208633%
1363	druga	25689	0.0078049895366685195%	50.008334710399964%
1364	serialu	25686	0.007804078058268815%	50.016138788458235%
1365	¿yciorys	25648	0.0077925326652058926%	50.023931321123435%
1366	godzin	25647	0.007792228839072658%	50.031723549962514%
1367	obecnyklub	25615	0.007782506402809145%	50.03950605636532%
1368	satelity	25542	0.007760327095083005%	50.0472663834604%
1369	indy	25541	0.00776002326894977%	50.055026406729354%
1370	zw³aszcza	25534	0.007757896486017127%	50.062784303215366%
1371	gromady	25506	0.007749389354286553%	50.070533692569654%
1372	pa³ac	25472	0.00773905926575657%	50.078272751835414%
1373	niestandardowe	25472	0.00773905926575657%	50.08601181110117%
1374	wszystko	25446	0.007731159786292466%	50.09374297088746%
1375	th	25431	0.007726602394293944%	50.101469573281754%
1376	narodowego	25422	0.00772386795909483%	50.10919344124085%
1377	juan	25351	0.00770229630363516%	50.11689573754449%
1378	am	25329	0.007695612128703995%	50.12459134967319%
1379	warszawy	25324	0.007694092998037821%	50.132285442671225%
1380	ruch	25322	0.0076934853457713516%	50.139978928017%
1381	temu	25321	0.007693181519638117%	50.147672109536636%
1382	ca³ej	25278	0.007680116995909021%	50.15535222653254%
1383	badania	25276	0.007679509343642551%	50.16303173587619%
1384	zwroty	25251	0.007671913690311681%	50.1707036495665%
1385	trwania	25200	0.007656418557516707%	50.178360068124015%
1386	ob	25179	0.007650038208718776%	50.18601010633274%
1387	oddzia³	25161	0.00764456933832055%	50.193654675671056%
1388	pó³nocny	25139	0.007637885163389385%	50.201292560834446%
1389	londyn	25091	0.007623301508994115%	50.20891586234344%
1390	teraz	25074	0.007618136464729123%	50.21653399880817%
1391	warszawskiego	25069	0.007616617334062949%	50.22415061614223%
1392	maciej	25069	0.007616617334062949%	50.2317672334763%
1393	administratura	25069	0.007616617334062949%	50.239383850810356%
1394	zwyciêstwo	25047	0.007609933159131784%	50.24699378396949%
1395	london	24983	0.0075904882866047576%	50.254584272256096%
1396	królestwa	24918	0.007570739587944496%	50.26215501184404%
1397	koœciele	24914	0.0075695242834115575%	50.26972453612745%
1398	usun¹æ	24886	0.007561017151680983%	50.27728555327913%
1399	wyborach	24883	0.007560105673281279%	50.28484565895241%
1400	franciszek	24879	0.0075588903687483396%	50.29240454932116%
1401	g³osowanie	24850	0.007550079410884531%	50.299954628732046%
1402	county	24849	0.007549775584751296%	50.307504404316795%
1403	gold	24847	0.007549167932484826%	50.31505357224928%
1404	przyrody	24836	0.007545825845019244%	50.322599398094304%
1405	zamek	24829	0.0075436990620866%	50.33014309715639%
1406	akcji	24823	0.007541876105287192%	50.33768497326167%
1407	obu	24819	0.007540660800754252%	50.34522563406243%
1408	programu	24810	0.007537926365555139%	50.35276356042798%
1409	powróci³	24795	0.007533368973556617%	50.36029692940154%
1410	odkryta	24776	0.007527596277025156%	50.367824525678564%
1411	archiwum	24772	0.007526380972492217%	50.37535090665106%
1412	osi¹gniêcia	24725	0.007512101144230182%	50.38286300779529%
1413	rz¹du	24718	0.007509974361297538%	50.390372982156585%
1414	parku	24715	0.007509062882897834%	50.39788204503948%
1415	uchodzi	24715	0.007509062882897834%	50.405391107922384%
1416	dzie³a	24703	0.007505416969299016%	50.41289652489168%
1417	west	24686	0.007500251925034025%	50.420396776816716%
1418	ix	24684	0.007499644272767556%	50.427896421089486%
1419	xii	24683	0.007499340446634321%	50.435395761536114%
1420	administrator	24672	0.0074959983591687375%	50.44289175989528%
1421	cc	24667	0.007494479228502564%	50.45038623912379%
1422	marii	24633	0.007484149139972581%	50.45787038826376%
1423	serial	24613	0.007478072617307885%	50.46534846088107%
1424	koñcu	24612	0.00747776879117465%	50.47282622967224%
1425	roman	24593	0.00747199609464319%	50.48029822576689%
1426	wojewódzkiej	24575	0.0074665272242449635%	50.48776475299113%
1427	gatunki	24512	0.007447386177851172%	50.495212139168984%
1428	papie¿	24495	0.00744222113358618%	50.50265436030257%
1429	w³adca	24491	0.007441005829053241%	50.51009536613162%
1430	antoni	24484	0.007438879046120598%	50.51753424517774%
1431	man	24414	0.007417611216794162%	50.52495185639454%
1432	bydgoszczy	24414	0.007417611216794162%	50.53236946761133%
1433	air	24404	0.007414572955461814%	50.53978404056679%
1434	home	24345	0.007396647213600962%	50.54718068778039%
1435	dnk	24304	0.007384190342138336%	50.554564878122534%
1436	zjednoczone	24279	0.007376594688807465%	50.56194147281134%
1437	punktów	24268	0.007373252601341883%	50.56931472541268%
1438	doœæ	24267	0.007372948775208648%	50.57668767418789%
1439	prezes	24246	0.007366568426410717%	50.5840542426143%
1440	po³udnie	24209	0.00735532685948103%	50.59140956947378%
1441	mapie	24201	0.0073528962504151515%	50.5987624657242%
1442	du¿e	24176	0.007345300597084282%	50.60610776632128%
1443	nawy	24136	0.007333147551754891%	50.613440913873035%
1444	miejskie	24136	0.007333147551754891%	50.62077406142479%
1445	okrêt	24127	0.007330413116555777%	50.628104474541345%
1446	dzia³a	24078	0.007315525636027272%	50.635420000177376%
1447	wystêpuj¹	24073	0.007314006505361099%	50.64273400668274%
1448	zwykle	24046	0.007305803199763759%	50.6500398098825%
1449	bra³	24021	0.0072982075464328895%	50.657338017428934%
1450	punkt	24009	0.007294561632834072%	50.66463257906177%
1451	zakoñczeniu	24008	0.007294257806700837%	50.671926836868465%
1452	w³adze	24005	0.007293346328301133%	50.67922018319677%
1453	xiv	23995	0.007290308066968785%	50.68651049126374%
1454	ni¹	23988	0.007288181284036141%	50.69379867254777%
1455	sieci	23983	0.007286662153369968%	50.70108533470114%
1456	inny	23964	0.007280889456838507%	50.70836622415798%
1457	rzymskokatolicki	23923	0.007268432585375881%	50.715634656743354%
1458	cl	23869	0.0072520259741812015%	50.72288668271754%
1459	jasnoœæ	23847	0.007245341799250037%	50.73013202451679%
1460	mam	23821	0.007237442319785931%	50.737369466836576%
1461	w³adzy	23795	0.007229542840321827%	50.7445990096769%
1462	³¹cznie	23783	0.00722589692672301%	50.751824906603616%
1463	taki	23769	0.007221643360857723%	50.759046549964474%
1464	repr	23769	0.007221643360857723%	50.76626819332533%
1465	kariery	23745	0.007214351533660087%	50.77348254485899%
1466	aktywnoœæ	23723	0.0072076673587289225%	50.78069021221772%
1467	ministra	23692	0.007198248748598644%	50.78788846096632%
1468	republika	23676	0.007193387530466887%	50.795081848496785%
1469	formie	23675	0.0071930837043336525%	50.80227493220112%
1470	genera³	23665	0.007190045443001304%	50.809464977644126%
1471	nl	23654	0.0071867033555357215%	50.81665168099966%
1472	wspólnie	23637	0.00718153831127073%	50.82383321931093%
1473	rugby	23608	0.007172727353406921%	50.831005946664334%
1474	rejestr	23583	0.007165131700076052%	50.83817107836441%
1475	dyscypliny	23558	0.007157536046745182%	50.84532861441116%
1476	tysiêcy	23539	0.007151763350213721%	50.852480377761374%
1477	klubie	23532	0.007149636567281077%	50.85963001432865%
1478	wybrany	23530	0.0071490289150146075%	50.86677904324367%
1479	montevideo	23526	0.007147813610481669%	50.87392685685415%
1480	oceny	23525	0.007147509784348434%	50.8810743666385%
1481	metra	23523	0.007146902132081964%	50.88822126877058%
1482	pochodzenie	23499	0.007139610304884329%	50.89536087907546%
1483	g³osów	23493	0.007137787348084921%	50.90249866642355%
1484	model	23448	0.007124115172089355%	50.90962278159564%
1485	prowadzi	23443	0.007122596041423181%	50.91674537763706%
1486	ma³y	23433	0.007119557780090833%	50.92386493541715%
1487	liczne	23388	0.007105885604095268%	50.93097082102125%
1488	igrzysk	23366	0.007099201429164102%	50.93807002245041%
1489	wiêkszoœci	23363	0.007098289950764398%	50.94516831240118%
1490	szczecin	23356	0.0070961631678317545%	50.95226447556901%
1491	ojca	23347	0.007093428732632641%	50.95935790430164%
1492	edycji	23337	0.007090390471300293%	50.96644829477294%
1493	otwarcia	23331	0.007088567514500884%	50.97353686228744%
1494	budowa	23331	0.007088567514500884%	50.98062542980194%
1495	instrument	23330	0.007088263688367649%	50.98771369349031%
1496	zostawiæ	23305	0.00708066803503678%	50.994794361525344%
1497	znak	23303	0.00708006038277031%	51.00187442190812%
1498	single	23291	0.007076414469171493%	51.00895083637729%
1499	prac	23274	0.007071249424906501%	51.0160220858022%
1500	œmieræ	23273	0.007070945598773267%	51.02309303140097%
1501	waga	23261	0.007067299685174449%	51.030160331086144%
1502	znacznie	23255	0.00706547672837504%	51.037225807814515%
1503	chart	23245	0.007062438467042693%	51.04428824628156%
1504	nazwie	23240	0.007060919336376518%	51.051349165617935%
1505	life	23239	0.0070606155102432835%	51.058409781128184%
1506	olimpijskie	23237	0.007060007857976815%	51.06546978898616%
1507	angeles	23233	0.007058792553443875%	51.0725285815396%
1508	szkole	23186	0.00704451272518184%	51.07957309426478%
1509	broni	23186	0.00704451272518184%	51.08661760698997%
1510	rou	23178	0.007042082116115961%	51.09365968910608%
1511	ryszard	23165	0.007038132376383909%	51.10069782148246%
1512	musi	23137	0.007029625244653335%	51.10772744672712%
1513	kolejnych	23063	0.007007142110793961%	51.11473458883791%
1514	drodze	23058	0.007005622980127787%	51.12174021181804%
1515	pary¿u	23052	0.007003800023328378%	51.12874401184137%
1516	american	23042	0.00700076176199603%	51.13574477360336%
